sourceNodeId,relationshipType,target_targetNode_gt_median
144330,CITES,0
49843,CITES,0
49844,CITES,0
49847,CITES,0
6639,CITES,0
10435,CITES,0
107251,CITES,0
107252,CITES,0
1103394,CITES,0
1120962,CITES,0
1121459,CITES,0
1123926,CITES,0
12439,CITES,0
13686,CITES,0
1786,CITES,0
22564,CITES,0
22566,CITES,0
3220,CITES,0
389715,CITES,0
63915,CITES,0
6767,CITES,0
6771,CITES,0
94229,CITES,0
10435,CITES,0
1103394,CITES,0
22566,CITES,0
1103394,CITES,0
1110563,CITES,0
39904,CITES,0
22876,CITES,0
22876,CITES,0
1110947,CITES,0
1113934,CITES,0
22876,CITES,0
22876,CITES,0
1107367,CITES,0
1120444,CITES,0
28447,CITES,0
23070,CITES,0
1116044,CITES,0
134307,CITES,0
134316,CITES,0
1105433,CITES,0
1111978,CITES,0
40124,CITES,0
41666,CITES,0
576257,CITES,0
1106052,CITES,0
168410,CITES,0
18251,CITES,0
184918,CITES,0
1109392,CITES,0
13717,CITES,0
217852,CITES,0
649731,CITES,0
93320,CITES,0
27230,CITES,0
101662,CITES,0
101811,CITES,0
1118764,CITES,0
11325,CITES,0
11342,CITES,0
1153064,CITES,0
1153148,CITES,0
189574,CITES,0
22563,CITES,0
27249,CITES,0
27250,CITES,0
411092,CITES,0
65650,CITES,0
73146,CITES,0
84020,CITES,0
1106406,CITES,0
1107455,CITES,0
7432,CITES,0
1111265,CITES,0
15076,CITES,0
928873,CITES,0
1103499,CITES,0
1106546,CITES,0
1153024,CITES,0
1109581,CITES,0
1104449,CITES,0
1105344,CITES,0
1105433,CITES,0
1106370,CITES,0
1106671,CITES,0
1123576,CITES,0
1131149,CITES,0
1131267,CITES,0
1152194,CITES,0
1154042,CITES,0
124828,CITES,0
131042,CITES,0
131318,CITES,0
145134,CITES,0
145176,CITES,0
19697,CITES,0
197452,CITES,0
202639,CITES,0
23116,CITES,0
239800,CITES,0
27627,CITES,0
40124,CITES,0
63549,CITES,0
641976,CITES,0
65212,CITES,0
671293,CITES,0
79809,CITES,0
92065,CITES,0
95719,CITES,0
1104258,CITES,0
1112723,CITES,0
131042,CITES,0
34315,CITES,0
40125,CITES,0
6771,CITES,0
1152277,CITES,0
1152673,CITES,0
1154251,CITES,0
25184,CITES,0
27174,CITES,0
96335,CITES,0
285675,CITES,0
385572,CITES,0
1108834,CITES,0
1118848,CITES,0
1136397,CITES,0
1153897,CITES,0
147870,CITES,0
202639,CITES,0
675649,CITES,0
910,CITES,0
1104769,CITES,0
1105932,CITES,0
1122580,CITES,0
1126503,CITES,0
1997,CITES,0
641956,CITES,0
28202,CITES,0
45212,CITES,0
582343,CITES,0
1108167,CITES,0
1110028,CITES,0
1121063,CITES,0
385251,CITES,0
1114605,CITES,0
180373,CITES,0
25184,CITES,0
35343,CITES,0
96335,CITES,0
148399,CITES,0
248119,CITES,0
1106418,CITES,0
1118209,CITES,0
148399,CITES,0
23545,CITES,0
1106492,CITES,0
1116268,CITES,0
1104851,CITES,0
59045,CITES,0
1110390,CITES,0
368431,CITES,0
8079,CITES,0
1110998,CITES,0
1128990,CITES,0
1152143,CITES,0
188318,CITES,0
1152143,CITES,0
1106630,CITES,0
1128542,CITES,0
27531,CITES,0
592826,CITES,0
66594,CITES,0
1106370,CITES,0
763009,CITES,0
1112026,CITES,0
13686,CITES,0
173884,CITES,0
308232,CITES,0
34961,CITES,0
1106630,CITES,0
1135125,CITES,0
27531,CITES,0
111866,CITES,0
124734,CITES,0
249858,CITES,0
1118209,CITES,0
105899,CITES,0
1104182,CITES,0
1126029,CITES,0
27632,CITES,0
28254,CITES,0
686015,CITES,0
686030,CITES,0
686061,CITES,0
75674,CITES,0
105899,CITES,0
116021,CITES,0
18619,CITES,0
23116,CITES,0
27632,CITES,0
28254,CITES,0
686015,CITES,0
686030,CITES,0
686061,CITES,0
20528,CITES,0
28254,CITES,0
55968,CITES,0
28254,CITES,0
105057,CITES,0
1103676,CITES,0
1122580,CITES,0
112378,CITES,0
1132706,CITES,0
1786,CITES,0
23738,CITES,0
5069,CITES,0
1114629,CITES,0
1128267,CITES,0
325497,CITES,0
20526,CITES,0
6169,CITES,0
1108267,CITES,0
1123756,CITES,0
1116347,CITES,0
1129096,CITES,0
628668,CITES,0
105899,CITES,0
1118092,CITES,0
686015,CITES,0
686061,CITES,0
1152436,CITES,0
943,CITES,0
1152896,CITES,0
1107312,CITES,0
1106547,CITES,0
1107355,CITES,0
128540,CITES,0
1385,CITES,0
308529,CITES,0
387795,CITES,0
567005,CITES,0
1104999,CITES,0
1107674,CITES,0
28287,CITES,0
308529,CITES,0
56709,CITES,0
63832,CITES,0
1109957,CITES,0
1113459,CITES,0
1129243,CITES,0
13193,CITES,0
241133,CITES,0
28227,CITES,0
341188,CITES,0
6210,CITES,0
6220,CITES,0
628667,CITES,0
628668,CITES,0
95579,CITES,0
1106112,CITES,0
1125895,CITES,0
118558,CITES,0
1107312,CITES,0
353541,CITES,0
1128430,CITES,0
27631,CITES,0
6217,CITES,0
6220,CITES,0
1107367,CITES,0
1120444,CITES,0
194645,CITES,0
91975,CITES,0
168410,CITES,0
23258,CITES,0
1153056,CITES,0
128,CITES,0
206259,CITES,0
8213,CITES,0
95586,CITES,0
13193,CITES,0
6210,CITES,0
1152910,CITES,0
153598,CITES,0
341188,CITES,0
782486,CITES,0
1139928,CITES,0
1153287,CITES,0
131315,CITES,0
365294,CITES,0
7430,CITES,0
95589,CITES,0
124064,CITES,0
206259,CITES,0
32260,CITES,0
1059953,CITES,0
28641,CITES,0
12182,CITES,0
155736,CITES,0
155738,CITES,0
54131,CITES,0
578669,CITES,0
595157,CITES,0
103537,CITES,0
1105531,CITES,0
159897,CITES,0
189577,CITES,0
28964,CITES,0
35922,CITES,0
66794,CITES,0
88356,CITES,0
94713,CITES,0
1125402,CITES,0
1125944,CITES,0
1112426,CITES,0
1122574,CITES,0
131117,CITES,0
144408,CITES,0
152219,CITES,0
29708,CITES,0
3229,CITES,0
400473,CITES,0
131315,CITES,0
131315,CITES,0
300071,CITES,0
6818,CITES,0
155277,CITES,0
1120211,CITES,0
3229,CITES,0
631052,CITES,0
75691,CITES,0
1152277,CITES,0
1152673,CITES,0
1154251,CITES,0
144679,CITES,0
30901,CITES,0
12960,CITES,0
1106630,CITES,0
1123068,CITES,0
48066,CITES,0
1105672,CITES,0
175291,CITES,0
1129442,CITES,0
31349,CITES,0
686532,CITES,0
686532,CITES,0
1063773,CITES,0
1107567,CITES,0
1123576,CITES,0
1124844,CITES,0
1129442,CITES,0
1129608,CITES,0
1135746,CITES,0
1152162,CITES,0
1152272,CITES,0
1152904,CITES,0
194617,CITES,0
286562,CITES,0
31336,CITES,0
31349,CITES,0
31927,CITES,0
43698,CITES,0
686532,CITES,0
686559,CITES,0
1115701,CITES,0
114189,CITES,0
14549,CITES,0
20592,CITES,0
289885,CITES,0
294030,CITES,0
39165,CITES,0
1131137,CITES,0
118682,CITES,0
39126,CITES,0
39165,CITES,0
1130780,CITES,0
1152150,CITES,0
227286,CITES,0
40583,CITES,0
40605,CITES,0
632796,CITES,0
632874,CITES,0
632935,CITES,0
633585,CITES,0
633721,CITES,0
9581,CITES,0
358894,CITES,0
1124844,CITES,0
1129572,CITES,0
194617,CITES,0
31932,CITES,0
1113995,CITES,0
1120962,CITES,0
1153933,CITES,0
200630,CITES,0
31769,CITES,0
346292,CITES,0
35061,CITES,0
45605,CITES,0
6771,CITES,0
688361,CITES,0
94713,CITES,0
15076,CITES,0
174418,CITES,0
39199,CITES,0
636500,CITES,0
636511,CITES,0
84695,CITES,0
1717,CITES,0
69418,CITES,0
1118245,CITES,0
1105531,CITES,0
1121254,CITES,0
1132887,CITES,0
158172,CITES,0
293974,CITES,0
300071,CITES,0
315266,CITES,0
445938,CITES,0
1022969,CITES,0
33303,CITES,0
1110256,CITES,0
12960,CITES,0
429781,CITES,0
124296,CITES,0
211875,CITES,0
34708,CITES,0
1120138,CITES,0
1123087,CITES,0
78549,CITES,0
1119004,CITES,0
33818,CITES,0
78549,CITES,0
78552,CITES,0
78557,CITES,0
1103960,CITES,0
1153577,CITES,0
1154176,CITES,0
33904,CITES,0
593813,CITES,0
82087,CITES,0
1103960,CITES,0
1110546,CITES,0
1103960,CITES,0
1134022,CITES,0
1136814,CITES,0
593091,CITES,0
593813,CITES,0
1103969,CITES,0
1119216,CITES,0
1106771,CITES,0
1111186,CITES,0
1114398,CITES,0
1115456,CITES,0
1116974,CITES,0
1122642,CITES,0
1153003,CITES,0
192870,CITES,0
34263,CITES,0
34266,CITES,0
368605,CITES,0
87482,CITES,0
90655,CITES,0
1122642,CITES,0
87482,CITES,0
1122642,CITES,0
34263,CITES,0
90655,CITES,0
1103979,CITES,0
40125,CITES,0
1103979,CITES,0
102406,CITES,0
120039,CITES,0
211432,CITES,0
22883,CITES,0
31043,CITES,0
1104007,CITES,0
1106418,CITES,0
1113438,CITES,0
1152761,CITES,0
1153860,CITES,0
144701,CITES,0
210871,CITES,0
22229,CITES,0
240791,CITES,0
263498,CITES,0
45605,CITES,0
48766,CITES,0
503871,CITES,0
682815,CITES,0
168958,CITES,0
35343,CITES,0
1118332,CITES,0
1104031,CITES,0
1116410,CITES,0
64271,CITES,0
95188,CITES,0
108962,CITES,0
108983,CITES,0
1108389,CITES,0
1125469,CITES,0
1919,CITES,0
519318,CITES,0
100961,CITES,0
1050679,CITES,0
1110998,CITES,0
1116629,CITES,0
1128974,CITES,0
188318,CITES,0
399370,CITES,0
60169,CITES,0
60170,CITES,0
627024,CITES,0
1035,CITES,0
1113438,CITES,0
41732,CITES,0
486840,CITES,0
134060,CITES,0
20972,CITES,0
1152162,CITES,0
1152272,CITES,0
1152904,CITES,0
1105116,CITES,0
1140547,CITES,0
1152162,CITES,0
1152272,CITES,0
1152904,CITES,0
194223,CITES,0
390894,CITES,0
390896,CITES,0
390922,CITES,0
396412,CITES,0
50337,CITES,0
66982,CITES,0
1152633,CITES,0
17208,CITES,0
77438,CITES,0
105057,CITES,0
1104055,CITES,0
112378,CITES,0
12439,CITES,0
27249,CITES,0
323128,CITES,0
350373,CITES,0
35797,CITES,0
46500,CITES,0
57764,CITES,0
63915,CITES,0
1104055,CITES,0
1105672,CITES,0
1116268,CITES,0
272720,CITES,0
52784,CITES,0
1132815,CITES,0
1152307,CITES,0
1152448,CITES,0
1152975,CITES,0
1153703,CITES,0
197452,CITES,0
20528,CITES,0
20528,CITES,0
1128430,CITES,0
120039,CITES,0
189620,CITES,0
1108389,CITES,0
130,CITES,0
189856,CITES,0
37888,CITES,0
589923,CITES,0
590022,CITES,0
1130539,CITES,0
217852,CITES,0
2440,CITES,0
5959,CITES,0
63931,CITES,0
1119140,CITES,0
260979,CITES,0
1105116,CITES,0
300071,CITES,0
1108389,CITES,0
1125469,CITES,0
1152633,CITES,0
293974,CITES,0
108047,CITES,0
1128997,CITES,0
1129610,CITES,0
1153942,CITES,0
117316,CITES,0
592975,CITES,0
592986,CITES,0
593060,CITES,0
595056,CITES,0
606647,CITES,0
61069,CITES,0
1104182,CITES,0
1131270,CITES,0
1131277,CITES,0
137868,CITES,0
153063,CITES,0
642847,CITES,0
646195,CITES,0
1106172,CITES,0
1135746,CITES,0
5038,CITES,0
51180,CITES,0
65650,CITES,0
81350,CITES,0
1104191,CITES,0
1107010,CITES,0
1116397,CITES,0
1152244,CITES,0
1107010,CITES,0
1110579,CITES,0
1128407,CITES,0
38845,CITES,0
1107067,CITES,0
88356,CITES,0
1105932,CITES,0
1128881,CITES,0
1128927,CITES,0
1128935,CITES,0
116081,CITES,0
116084,CITES,0
116087,CITES,0
195150,CITES,0
277263,CITES,0
3231,CITES,0
46476,CITES,0
49660,CITES,0
52835,CITES,0
592826,CITES,0
592830,CITES,0
75972,CITES,0
346243,CITES,0
36620,CITES,0
39131,CITES,0
521252,CITES,0
1106330,CITES,0
1131728,CITES,0
3231,CITES,0
6334,CITES,0
1131137,CITES,0
118682,CITES,0
39126,CITES,0
39210,CITES,0
66982,CITES,0
66990,CITES,0
1123689,CITES,0
1154229,CITES,0
1154232,CITES,0
1154233,CITES,0
149669,CITES,0
162664,CITES,0
189571,CITES,0
242663,CITES,0
294030,CITES,0
3191,CITES,0
51045,CITES,0
521855,CITES,0
523394,CITES,0
559804,CITES,0
653441,CITES,0
714256,CITES,0
714289,CITES,0
714975,CITES,0
1104258,CITES,0
1112723,CITES,0
1104258,CITES,0
118079,CITES,0
118079,CITES,0
13686,CITES,0
1104261,CITES,0
1132418,CITES,0
1152307,CITES,0
1152448,CITES,0
1152975,CITES,0
1153703,CITES,0
288,CITES,0
49660,CITES,0
671293,CITES,0
40583,CITES,0
633721,CITES,0
884094,CITES,0
1121459,CITES,0
112378,CITES,0
1131728,CITES,0
141868,CITES,0
145215,CITES,0
429805,CITES,0
654177,CITES,0
1104300,CITES,0
1108329,CITES,0
1113551,CITES,0
128383,CITES,0
943087,CITES,0
1033,CITES,0
1110515,CITES,0
144212,CITES,0
182094,CITES,0
190697,CITES,0
190706,CITES,0
197054,CITES,0
568857,CITES,0
594047,CITES,0
61069,CITES,0
1116594,CITES,0
1118120,CITES,0
1152179,CITES,0
340299,CITES,0
219239,CITES,0
27199,CITES,0
248119,CITES,0
27199,CITES,0
42209,CITES,0
57948,CITES,0
989397,CITES,0
1104379,CITES,0
1104379,CITES,0
1116835,CITES,0
1131195,CITES,0
1135894,CITES,0
152731,CITES,0
16461,CITES,0
469504,CITES,0
99025,CITES,0
1129442,CITES,0
31349,CITES,0
686532,CITES,0
1106492,CITES,0
206524,CITES,0
48075,CITES,0
1104435,CITES,0
1128227,CITES,0
1128985,CITES,0
128540,CITES,0
227178,CITES,0
387795,CITES,0
568857,CITES,0
210871,CITES,0
253971,CITES,0
606479,CITES,0
1131266,CITES,0
27250,CITES,0
1130929,CITES,0
192734,CITES,0
350362,CITES,0
976284,CITES,0
1105450,CITES,0
1106401,CITES,0
1132385,CITES,0
192734,CITES,0
192850,CITES,0
272720,CITES,0
976284,CITES,0
1105764,CITES,0
120013,CITES,0
1104495,CITES,0
1106771,CITES,0
1115456,CITES,0
1116974,CITES,0
34266,CITES,0
87482,CITES,0
1104647,CITES,0
1125092,CITES,0
1033,CITES,0
1035,CITES,0
1131639,CITES,0
144212,CITES,0
190706,CITES,0
503871,CITES,0
682815,CITES,0
975567,CITES,0
1152569,CITES,0
69284,CITES,0
1153091,CITES,0
582343,CITES,0
27249,CITES,0
1105450,CITES,0
107251,CITES,0
107252,CITES,0
1105672,CITES,0
1118823,CITES,0
1120169,CITES,0
1152290,CITES,0
137380,CITES,0
308232,CITES,0
37541,CITES,0
389715,CITES,0
46547,CITES,0
51834,CITES,0
57764,CITES,0
1153275,CITES,0
57764,CITES,0
107251,CITES,0
1118823,CITES,0
1786,CITES,0
389715,CITES,0
1111788,CITES,0
1153106,CITES,0
235776,CITES,0
45212,CITES,0
6311,CITES,0
385067,CITES,0
1125393,CITES,0
47683,CITES,0
47684,CITES,0
1124837,CITES,0
133563,CITES,0
227286,CITES,0
133563,CITES,0
48550,CITES,0
1104647,CITES,0
1125092,CITES,0
1104647,CITES,0
595056,CITES,0
1104647,CITES,0
1120643,CITES,0
1134865,CITES,0
397488,CITES,0
1112369,CITES,0
217984,CITES,0
631052,CITES,0
7297,CITES,0
3237,CITES,0
66594,CITES,0
3233,CITES,0
463825,CITES,0
1106388,CITES,0
49844,CITES,0
49847,CITES,0
1127851,CITES,0
49844,CITES,0
13269,CITES,0
390894,CITES,0
50337,CITES,0
683355,CITES,0
13269,CITES,0
390894,CITES,0
396412,CITES,0
14807,CITES,0
289088,CITES,0
1104749,CITES,0
1126503,CITES,0
25794,CITES,0
242663,CITES,0
1134320,CITES,0
1154232,CITES,0
242663,CITES,0
39890,CITES,0
51045,CITES,0
242663,CITES,0
51045,CITES,0
1107319,CITES,0
12350,CITES,0
50381,CITES,0
1119078,CITES,0
22883,CITES,0
27535,CITES,0
34961,CITES,0
1114664,CITES,0
22883,CITES,0
51866,CITES,0
51909,CITES,0
1105428,CITES,0
173884,CITES,0
502574,CITES,0
14545,CITES,0
1104809,CITES,0
52007,CITES,0
1104809,CITES,0
1112194,CITES,0
52000,CITES,0
1104809,CITES,0
300806,CITES,0
39199,CITES,0
446271,CITES,0
1104851,CITES,0
1115471,CITES,0
1131471,CITES,0
1153811,CITES,0
1117184,CITES,0
56167,CITES,0
108047,CITES,0
1128291,CITES,0
1128319,CITES,0
1136791,CITES,0
117315,CITES,0
117316,CITES,0
17477,CITES,0
28336,CITES,0
578645,CITES,0
578646,CITES,0
578649,CITES,0
578780,CITES,0
593022,CITES,0
594543,CITES,0
1128982,CITES,0
1153897,CITES,0
141324,CITES,0
243483,CITES,0
459213,CITES,0
459214,CITES,0
578780,CITES,0
593859,CITES,0
593942,CITES,0
59715,CITES,0
66563,CITES,0
1117476,CITES,0
1128985,CITES,0
578780,CITES,0
579008,CITES,0
593921,CITES,0
594387,CITES,0
59715,CITES,0
62634,CITES,0
5600,CITES,0
1104946,CITES,0
1128531,CITES,0
1114777,CITES,0
208345,CITES,0
521207,CITES,0
892139,CITES,0
1104999,CITES,0
1107674,CITES,0
127033,CITES,0
56115,CITES,0
56119,CITES,0
63832,CITES,0
1104999,CITES,0
1107674,CITES,0
1129573,CITES,0
127033,CITES,0
135130,CITES,0
56119,CITES,0
62718,CITES,0
63486,CITES,0
63832,CITES,0
69284,CITES,0
1104999,CITES,0
1105221,CITES,0
127033,CITES,0
63832,CITES,0
1117184,CITES,0
1119178,CITES,0
1152308,CITES,0
239810,CITES,0
359067,CITES,0
28287,CITES,0
308529,CITES,0
56709,CITES,0
1128959,CITES,0
18834,CITES,0
308529,CITES,0
416455,CITES,0
1129570,CITES,0
1132731,CITES,0
1152676,CITES,0
1153942,CITES,0
28456,CITES,0
592975,CITES,0
592986,CITES,0
593060,CITES,0
595056,CITES,0
606647,CITES,0
647408,CITES,0
711527,CITES,0
1154524,CITES,0
235670,CITES,0
1118658,CITES,0
6925,CITES,0
1114526,CITES,0
1118658,CITES,0
13024,CITES,0
137956,CITES,0
899119,CITES,0
1114239,CITES,0
87417,CITES,0
87417,CITES,0
144679,CITES,0
87417,CITES,0
181782,CITES,0
1113828,CITES,0
1128204,CITES,0
1128208,CITES,0
1688,CITES,0
33895,CITES,0
69284,CITES,0
1121867,CITES,0
102406,CITES,0
124734,CITES,0
217115,CITES,0
249858,CITES,0
6125,CITES,0
96845,CITES,0
1152277,CITES,0
1152673,CITES,0
1154251,CITES,0
180373,CITES,0
25181,CITES,0
27174,CITES,0
30895,CITES,0
96335,CITES,0
60169,CITES,0
399370,CITES,0
399370,CITES,0
63477,CITES,0
1107062,CITES,0
1129610,CITES,0
1153816,CITES,0
28456,CITES,0
975567,CITES,0
975567,CITES,0
1105231,CITES,0
1106764,CITES,0
212777,CITES,0
94416,CITES,0
94713,CITES,0
1131565,CITES,0
195792,CITES,0
251756,CITES,0
593155,CITES,0
650834,CITES,0
62333,CITES,0
1107325,CITES,0
1107558,CITES,0
41216,CITES,0
294145,CITES,0
243483,CITES,0
14083,CITES,0
312409,CITES,0
127033,CITES,0
509379,CITES,0
83461,CITES,0
96845,CITES,0
1105344,CITES,0
1105360,CITES,0
1121057,CITES,0
1125393,CITES,0
1110531,CITES,0
95586,CITES,0
145215,CITES,0
38000,CITES,0
6935,CITES,0
6939,CITES,0
1117786,CITES,0
136766,CITES,0
136768,CITES,0
13717,CITES,0
6939,CITES,0
1152244,CITES,0
38829,CITES,0
73327,CITES,0
91852,CITES,0
95188,CITES,0
111866,CITES,0
249858,CITES,0
1105394,CITES,0
154134,CITES,0
37483,CITES,0
63835,CITES,0
1125909,CITES,0
134307,CITES,0
519353,CITES,0
74698,CITES,0
1110209,CITES,0
1117920,CITES,0
134307,CITES,0
134316,CITES,0
142268,CITES,0
23070,CITES,0
65057,CITES,0
714748,CITES,0
74698,CITES,0
87915,CITES,0
1105433,CITES,0
1154042,CITES,0
23116,CITES,0
1105450,CITES,0
1118764,CITES,0
309476,CITES,0
5038,CITES,0
1105450,CITES,0
1112319,CITES,0
1129778,CITES,0
141324,CITES,0
54131,CITES,0
593859,CITES,0
66563,CITES,0
1123530,CITES,0
96845,CITES,0
141324,CITES,0
593859,CITES,0
593942,CITES,0
66563,CITES,0
8821,CITES,0
362926,CITES,0
8821,CITES,0
1135750,CITES,0
1138043,CITES,0
573535,CITES,0
693143,CITES,0
695284,CITES,0
1105505,CITES,0
51834,CITES,0
1102646,CITES,0
1105505,CITES,0
1153031,CITES,0
509315,CITES,0
82090,CITES,0
82090,CITES,0
1117501,CITES,0
1152490,CITES,0
1153861,CITES,0
390889,CITES,0
39210,CITES,0
67246,CITES,0
1105530,CITES,0
1110256,CITES,0
1135746,CITES,0
12195,CITES,0
164,CITES,0
171954,CITES,0
38722,CITES,0
51180,CITES,0
1127558,CITES,0
1127566,CITES,0
562067,CITES,0
1114777,CITES,0
55801,CITES,0
47684,CITES,0
1105574,CITES,0
1128425,CITES,0
1130680,CITES,0
582139,CITES,0
231198,CITES,0
411005,CITES,0
8581,CITES,0
206371,CITES,0
69296,CITES,0
1132461,CITES,0
1105672,CITES,0
1106630,CITES,0
1107215,CITES,0
70441,CITES,0
1107215,CITES,0
1108329,CITES,0
128383,CITES,0
70441,CITES,0
70442,CITES,0
27631,CITES,0
36167,CITES,0
1129683,CITES,0
593068,CITES,0
593329,CITES,0
1105718,CITES,0
1152259,CITES,0
1152991,CITES,0
239800,CITES,0
95718,CITES,0
1135122,CITES,0
1118347,CITES,0
1105764,CITES,0
899085,CITES,0
1127863,CITES,0
6923,CITES,0
93923,CITES,0
954315,CITES,0
14431,CITES,0
1108389,CITES,0
116790,CITES,0
1134320,CITES,0
1134348,CITES,0
189774,CITES,0
519353,CITES,0
521855,CITES,0
559804,CITES,0
653441,CITES,0
714260,CITES,0
714748,CITES,0
714879,CITES,0
1105810,CITES,0
28447,CITES,0
1105810,CITES,0
1106236,CITES,0
1153166,CITES,0
1153724,CITES,0
1153728,CITES,0
1112194,CITES,0
52003,CITES,0
1106771,CITES,0
1116974,CITES,0
34257,CITES,0
34266,CITES,0
368605,CITES,0
87482,CITES,0
134307,CITES,0
134307,CITES,0
10186,CITES,0
1113852,CITES,0
1120252,CITES,0
1131149,CITES,0
1131150,CITES,0
1105877,CITES,0
1105877,CITES,0
1105877,CITES,0
74920,CITES,0
74921,CITES,0
1107041,CITES,0
1128407,CITES,0
38845,CITES,0
38846,CITES,0
3932,CITES,0
1105887,CITES,0
1106388,CITES,0
22431,CITES,0
417017,CITES,0
1121569,CITES,0
141171,CITES,0
1109957,CITES,0
686015,CITES,0
214472,CITES,0
214472,CITES,0
1113035,CITES,0
1120059,CITES,0
139547,CITES,0
911198,CITES,0
1105932,CITES,0
1128856,CITES,0
1128935,CITES,0
1153811,CITES,0
591017,CITES,0
592830,CITES,0
1105932,CITES,0
1128935,CITES,0
592830,CITES,0
1106568,CITES,0
1115790,CITES,0
1138043,CITES,0
77112,CITES,0
106590,CITES,0
1129994,CITES,0
1152633,CITES,0
1153262,CITES,0
158172,CITES,0
293974,CITES,0
589923,CITES,0
590022,CITES,0
9513,CITES,0
1129907,CITES,0
1131745,CITES,0
180373,CITES,0
25772,CITES,0
289885,CITES,0
294030,CITES,0
424,CITES,0
613409,CITES,0
910,CITES,0
470511,CITES,0
470511,CITES,0
1120138,CITES,0
575402,CITES,0
735303,CITES,0
9586,CITES,0
78511,CITES,0
78557,CITES,0
9586,CITES,0
1120138,CITES,0
33818,CITES,0
78557,CITES,0
1120138,CITES,0
78511,CITES,0
78549,CITES,0
9586,CITES,0
662279,CITES,0
662572,CITES,0
1121659,CITES,0
1131466,CITES,0
1153275,CITES,0
31863,CITES,0
79817,CITES,0
91581,CITES,0
1131466,CITES,0
314459,CITES,0
7532,CITES,0
80515,CITES,0
1121603,CITES,0
314459,CITES,0
13652,CITES,0
13654,CITES,0
13656,CITES,0
1106172,CITES,0
892139,CITES,0
81722,CITES,0
82087,CITES,0
82087,CITES,0
1106236,CITES,0
3097,CITES,0
101143,CITES,0
1106236,CITES,0
3097,CITES,0
1119708,CITES,0
1125492,CITES,0
1127913,CITES,0
1128198,CITES,0
1129367,CITES,0
1129683,CITES,0
1152358,CITES,0
1152421,CITES,0
1153280,CITES,0
1153943,CITES,0
1154459,CITES,0
259702,CITES,0
273152,CITES,0
307015,CITES,0
35,CITES,0
513189,CITES,0
573978,CITES,0
576691,CITES,0
608326,CITES,0
70970,CITES,0
81714,CITES,0
84021,CITES,0
98698,CITES,0
218682,CITES,0
22869,CITES,0
22874,CITES,0
954315,CITES,0
56115,CITES,0
56119,CITES,0
62718,CITES,0
294239,CITES,0
1106287,CITES,0
1106287,CITES,0
1117501,CITES,0
1130678,CITES,0
66986,CITES,0
1106298,CITES,0
1106492,CITES,0
1106298,CITES,0
1133047,CITES,0
18582,CITES,0
263279,CITES,0
415693,CITES,0
509233,CITES,0
23258,CITES,0
299197,CITES,0
575292,CITES,0
299197,CITES,0
628751,CITES,0
1114331,CITES,0
1127430,CITES,0
1129027,CITES,0
1152421,CITES,0
1153280,CITES,0
1153943,CITES,0
1154459,CITES,0
152483,CITES,0
561238,CITES,0
574462,CITES,0
576691,CITES,0
577086,CITES,0
593091,CITES,0
640617,CITES,0
66556,CITES,0
682815,CITES,0
1120169,CITES,0
1152290,CITES,0
1120169,CITES,0
1152290,CITES,0
6539,CITES,0
75121,CITES,0
8224,CITES,0
8703,CITES,0
97892,CITES,0
1106418,CITES,0
1133469,CITES,0
1152740,CITES,0
1152944,CITES,0
18834,CITES,0
1114184,CITES,0
1128453,CITES,0
289779,CITES,0
289780,CITES,0
289781,CITES,0
801170,CITES,0
34266,CITES,0
1110209,CITES,0
1153786,CITES,0
142268,CITES,0
101145,CITES,0
103528,CITES,0
59244,CITES,0
1106546,CITES,0
1153024,CITES,0
137130,CITES,0
65074,CITES,0
1112319,CITES,0
1116328,CITES,0
1132385,CITES,0
1152379,CITES,0
237376,CITES,0
28471,CITES,0
45188,CITES,0
45189,CITES,0
66805,CITES,0
6771,CITES,0
91975,CITES,0
976284,CITES,0
106590,CITES,0
1129994,CITES,0
1122642,CITES,0
1113934,CITES,0
13885,CITES,0
340075,CITES,0
52515,CITES,0
358894,CITES,0
20178,CITES,0
1110579,CITES,0
1116397,CITES,0
1116410,CITES,0
1113459,CITES,0
1106671,CITES,0
1131137,CITES,0
173884,CITES,0
39165,CITES,0
248119,CITES,0
989397,CITES,0
1126050,CITES,0
1152958,CITES,0
119761,CITES,0
143801,CITES,0
284023,CITES,0
284025,CITES,0
175576,CITES,0
6941,CITES,0
1111733,CITES,0
1123087,CITES,0
1106764,CITES,0
141324,CITES,0
593105,CITES,0
593813,CITES,0
593859,CITES,0
593942,CITES,0
62634,CITES,0
1102550,CITES,0
1129018,CITES,0
1153897,CITES,0
116553,CITES,0
594387,CITES,0
62634,CITES,0
1110579,CITES,0
1116410,CITES,0
1110579,CITES,0
42207,CITES,0
95589,CITES,0
95579,CITES,0
1153287,CITES,0
7430,CITES,0
95589,CITES,0
95579,CITES,0
1107367,CITES,0
28447,CITES,0
990075,CITES,0
32698,CITES,0
594025,CITES,0
594387,CITES,0
96847,CITES,0
211432,CITES,1
3240,CITES,1
39130,CITES,1
100935,CITES,1
1152358,CITES,1
1153943,CITES,1
33907,CITES,1
98693,CITES,1
33907,CITES,1
593091,CITES,1
1152358,CITES,1
575331,CITES,1
578306,CITES,1
578309,CITES,1
578347,CITES,1
578337,CITES,1
193931,CITES,1
447250,CITES,1
688361,CITES,1
1107041,CITES,1
1120643,CITES,1
1134865,CITES,1
60169,CITES,1
101145,CITES,1
596075,CITES,1
101263,CITES,1
